SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
UA1_JV187,v3,corr,Closed,SIMS,0.999987763375102,11.96173392898036,-11.96173392898036,32.7065349444444,-114.708499,uncorr,0.9989339599678588,17.428321115335564,-17.428321115335564,0.001053803407243148,-5.466587186355204,5.466587186355204
UA3_JV108,v3,corr,Closed,SIMS,0.7890139613328523,25.794936093208452,25.56381820527717,32.7207299166666,-114.705979805555,uncorr,0.7608216974943056,21.50774551099807,20.123847815325792,0.02819226383854667,4.287190582210382,5.439970389951377
US-AR1,v3,corr,Closed,SIMS,0.7779243463342835,34.59143388985722,-33.66292821184833,36.4267,-99.42,uncorr,0.7762495832136023,35.92871287532727,-34.91621754358509,0.0016747631206812663,-1.33727898547005,1.2532893317367595
US-Bi1,v3,corr,Closed,SIMS,0.9096736819600793,11.854500373175574,-0.5290431545868909,38.0991537999999,-121.49933,uncorr,0.8906048648491572,16.880627545849052,-11.188108745043964,0.01906881711092201,-5.026127172673478,10.659065590457073
US-Br1,v3,corr,Closed,SIMS,0.8989446547477462,12.73667459206794,-1.4730666883188763,41.9749,-93.6906,uncorr,0.8890122928151608,19.435770163452105,-13.854987092252172,0.009932361932585398,-6.699095571384165,12.381920403933295
US-Br3,v3,corr,Closed,SIMS,0.8832293490846087,13.367022781602184,-0.9216073365020508,41.97472,-93.69357,uncorr,0.8757069004766628,19.83941328199195,-13.329804975956604,0.007522448607945931,-6.472390500389764,12.408197639454553
US-Bi2,v3,corr,Closed,SIMS,0.8745142727701357,17.199136415528017,3.8541183920888553,38.109,-121.535,uncorr,0.868739436884279,21.037540014457495,-5.95645489442267,0.0057748358858566995,-3.838403598929478,9.810573286511525
US-KLS,v3,corr,Closed,SIMS,0.7310546724973005,23.494944858139323,-19.54029799010812,38.7745,-97.5684,uncorr,0.7189788384265993,30.67259566672046,-28.581809205447684,0.01207583407070123,-7.177650808581138,9.041511215339565
US-OF1,v3,corr,Closed,SIMS,0.9576386542713288,26.51150467514623,26.51150467514623,35.7370669999999,-90.0492,uncorr,0.7166726000131632,10.585002257344089,5.827878408791425,0.24096605425816553,15.926502417802142,20.683626266354807
US-Ro2,v3,corr,Closed,SIMS,0.9789163061566744,6.6000345744315165,0.3722274102645938,44.7288,-93.0888,uncorr,0.9744511149891806,15.907325563343573,-15.288063993712958,0.004465191167493776,-9.307290988912056,15.660291403977553
US-Ro6,v3,corr,Closed,SIMS,0.9389339895338756,10.488446454093683,-6.3173723467055005,44.6946,-93.05776,uncorr,0.9077014276705356,21.39396874103184,-19.010468468851393,0.031232561863340003,-10.905522286938158,12.693096122145892
US-Tw2,v3,corr,Closed,SIMS,0.9991115108080412,18.425069172965383,-18.425069172965383,38.1047,-121.6433,uncorr,0.9980702184406136,34.21193670075069,-34.21193670075069,0.0010412923674275598,-15.786867527785308,15.786867527785308
US-Tw3,v3,corr,Closed,SIMS,0.9426770175473556,19.033201710757723,-18.33722812657494,38.1159,-121.6467,uncorr,0.9272509014625856,24.68972135959442,-24.45351329341041,0.015426116084769959,-5.656519648836696,6.116285166835471
